at,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,review,label,Lable Confidence Score
2025-03-12 13:33:09,1,0,7.2.3,,,7.2.3,Wrost app Very poor experience,offers issue,0.5505036115646362
2025-03-12 11:50:19,1,0,7.2.3,,,7.2.3,Unable to sign in not considered a special char,offers issue,0.5719308853149414
2025-03-12 03:16:20,1,1,7.2.3,,,7.2.3,Who ever has developed this is an amateur....he got this contract for free or by refrence..third class....he is just helping to ensure that indigo does not move forward..gave it three days .. uninstalling now!!,offers issue,0.3972071409225464
2025-03-11 22:29:16,4,0,7.2.2,,,7.2.2,Very useful app,offers issue,0.3476644456386566
2025-03-11 20:10:41,5,0,7.2.3,,,7.2.3,No word to express...... Love it,offers issue,0.4912051260471344
2025-03-11 10:37:33,2,0,7.2.2,,,7.2.2,Why is this login me out from the app without any reason I just logged in and when I opened the app again after 5 minutes I am logged out,offers issue,0.9307497143745422
2025-03-11 10:25:14,3,0,7.2.2,,,7.2.2,Very slow. Always getting error while adding PNR to My Trips 'Something went wrong'. Getting error while adding Nominee - ' API failed'. Error while adding Retro PNR for Blue chip - Something went wrong. This app needs serious bug fixing.,app slowness,0.6918643116950989
2025-03-11 09:56:26,5,1,7.2.2,,,7.2.2,Easy and user friendly,customer service,0.3903725743293762
2025-03-11 06:03:17,1,2,7.2.2,,,7.2.2,"After this Bluechip business, I am unable to log in even with multiple OTPs at all. Can't operate this app any longer. A super downgrade to one star from 5. Should be zero.",offers issue,0.7945548892021179
2025-03-11 00:34:48,3,0,7.2.0,,,7.2.0,Not proactive enough.,offers issue,0.9205381870269775
2025-03-10 20:06:00,1,0,7.2.2,,,7.2.2,App is so laggy and slow,app slowness,0.7190883159637451
2025-03-10 16:46:13,1,32,7.2.2,,,7.2.2,"I’ve had an incredibly frustrating experience with the Indigo app. It frequently logs me out for no reason, and no matter what I try, I can’t log back in. The app is extremely unreliable, and it feels like a constant struggle to even access my trips. Even more disappointing is that it fails to show my Blue Chip points, despite traveling frequently with Indigo bluechip points don't reflect in the app.",offers issue,0.7797950506210327
2025-03-10 16:23:34,5,0,7.2.0,,,7.2.0,I can now travel safely and easily even alone,offers issue,0.839654803276062
2025-03-10 16:21:35,1,0,,,,,"The app has a ton of glitches. Web is equally pathetic. As much as I love the Indigo airlines, I hate these.",offers issue,0.7740278840065002
2025-03-10 10:16:23,2,1,7.2.2,,,7.2.2,One of the most boring apps. I am using helplessly since I have to book a ticket frequently. The slowest app while operating it. Ease of using is less than one star,app slowness,0.5624552369117737
2025-03-10 07:12:21,1,0,,,,,"Choosing Indigo as the airline to travel was the worst descision I have ever taken. Indigo manager, indigo ground staffs (of T1 IGI DEL)are very rude and disrespectful they don't help even if they had made any mistakes. Never to travel in any other indigo flights. Say no to indigo no to disrespectfullness",offers issue,0.6334141492843628
2025-03-10 05:43:58,2,2,7.2.3,,,7.2.3,"The new updated app is bad for check in. I had already selected meal and seat at time of booking. However at time of online checkin, had to go through the whole process again. Food choices did not come. Had to finally checkin via a phone call.",offers issue,0.518798828125
2025-03-10 02:40:47,5,8,7.2.2,,,7.2.2,"One of the best fare rate flight for indians from uae ❤️ compared to others, even much better than air india or express on time punctual and never cancelled or delayed it wont disappoint u at the airport especially in ur departure",customer service,0.923095703125
2025-03-10 02:23:47,1,0,7.2.2,,,7.2.2,Very very slow application and they plan to go international 😴,app slowness,0.8451780676841736
2025-03-09 23:45:44,1,53,7.2.2,,,7.2.2,"Application interface is poor. Very slow in functionality. Check-in, status update and other information to update or check takes longer to load. Worst I must say to book a flight through this application. Blue chip programme is fake. Application not showing any information. It just keeps on loading and you won't able to get the benefits (if they are planning to launch any)",app slowness,0.7030590176582336
2025-03-09 23:09:30,5,0,,,,,Good service With Good behaviour,customer service,0.9058182239532471
2025-03-09 10:56:35,1,2,7.2.2,,,7.2.2,"Unable to book ticket. Gives error at the last moment after spending ages signing in, entering and selecting details etc.",booking problem,0.639604926109314
2025-03-09 09:32:00,1,0,7.2.2,,,7.2.2,Lot of improvement to be done,offers issue,0.8651188611984253
2025-03-09 09:26:09,1,0,,,,,If there was zero rating I would have. Given that Worst airlines They Never consider customer as their priority. Putting there boarding gates to far from security check And They will deny you from boarding even if your are late by 1 minute .. Requested. Their Manager for 20 minutes But He Didn't even consider Missed my exam Just beause of Your excellent service. Worst Airlines ever,customer service,0.4924525022506714
2025-03-08 20:18:19,1,3,7.2.3,,,7.2.3,They don't deserve any star. They say flight closees 25 minutes before the take off and charge extra 2500/ for the next available flight. Now I am sitting in the fight and it's past there closer time but gate is still open. Strange! Truly dissatisfied with this airline.,offers issue,0.49492624402046204
2025-03-08 15:17:55,1,0,7.2.2,,,7.2.2,Doesn't allow me to do retro claim. Everytime says something went wrong,offers issue,0.663698136806488
2025-03-08 13:13:26,5,0,7.2.0,,,7.2.0,Great,customer service,0.39408835768699646
2025-03-08 13:10:13,1,4,7.2.2,,,7.2.2,"Supper terrible app at this moment. It keeps logging me out and doesn't add my bookings into ""my flights"". I have to enter booking PNR each time to view my journey but still I'm baggage purchase was not working.",offers issue,0.453521728515625
2025-03-08 11:06:27,1,0,,,,,No points are getting added after doing multiple booking very pathetic app,booking problem,0.6795774102210999
2025-03-08 06:12:03,1,0,7.2.2,,,7.2.2,The app just doesn't want me to sign up for blue chip.,offers issue,0.48067256808280945
2025-03-08 06:03:27,1,0,7.2.0,,,7.2.0,Worst app with wothless staff and rude staff,offers issue,0.7390817999839783
2025-03-07 23:15:35,1,0,7.2.2,,,7.2.2,"Logs me out randomly and there's no option of OTP login, have to repeatedly enter password",offers issue,0.7397576570510864
2025-03-07 23:11:19,5,0,7.2.0,,,7.2.0,Thankyou,customer service,0.4071204662322998
2025-03-07 19:52:44,1,0,7.2.2,,,7.2.2,"Haven't seen a more retarded interface, doesn't let me log in says the number is already registered",offers issue,0.6066246628761292
2025-03-07 07:04:39,2,0,,,,,Bug not fixed. Not able to login and web check in,offers issue,0.6351392865180969
2025-03-06 22:48:35,1,0,,,,,Profile was not at all opening. This is terribly very bad app.,offers issue,0.455597847700119
2025-03-06 16:03:53,2,0,7.2.2,,,7.2.2,Unable to book 20 tickets,booking problem,0.6223974823951721
2025-03-06 15:19:02,2,1,7.2.3,,,7.2.3,In retro claim getting error .. error occurred while processing retro claim ..please try again ... How many days I have to wait for this fix 😔,offers issue,0.8099654912948608
2025-03-06 11:22:13,4,0,7.2.3,,,7.2.3,"Just Took The Trial, Will Download Again In A Few Days Soon If Needed.",offers issue,0.5389820337295532
2025-03-06 08:03:16,1,0,7.2.2,,,7.2.2,Worst experience ever with a flight booking app and too much buffering,app slowness,0.42177632451057434
2025-03-06 02:17:31,1,0,7.2.2,,,7.2.2,Worst UI,offers issue,0.9108405709266663
2025-03-06 02:08:14,1,0,7.2.2,,,7.2.2,This app is very pathetic.do not download.one day will.come to shut his business and Airline.like Kingfisher.,offers issue,0.5951643586158752
2025-03-05 12:34:19,1,0,7.2.2,,,7.2.2,dabba app..worth d bin!,offers issue,0.34804028272628784
2025-03-05 09:05:15,1,0,7.2.2,,,7.2.2,"Are you even tracking the crash rate of the app? It comes on google firebase , pls check",offers issue,0.9103022217750549
2025-03-04 22:10:09,5,0,7.2.2,,,7.2.2,Very comfortable journey by indigo and staff of indigo.,customer service,0.5151709318161011
2025-03-04 17:16:16,2,5,7.2.2,,,7.2.2,"If I enter number while registering and enter email in the next page, it says email already exists. If I enter email while registering and enter number in the next page, it says number already exists. Bruh, if both exists, why can't I sign in using any of them. Let me sign in through OTP atleast. Who's the PM not thinking of these basic edge cases",offers issue,0.8212879300117493
2025-03-04 12:34:16,1,8,7.2.2,,,7.2.2,Why you have made your app so hectic before it was running super smooth and lovely now hanging all the time opening such a small thing in it takes lot time man why ?????,app slowness,0.48920613527297974
2025-03-03 23:54:15,3,0,7.2.2,,,7.2.2,"As we Indian trailing with Diabetic same goes to this apps trailing with lag, So hazzy so frustrating so heavy for device, simple device with 8gb ram also can't bare this apps seriously developer are getting paid low or what",app slowness,0.5853458642959595
2025-03-03 10:00:37,2,0,7.2.2,,,7.2.2,"Very poor app, doesn't work majority of the time",offers issue,0.5646873712539673
2025-03-03 06:51:53,1,0,7.2.2,,,7.2.2,Big fan of indigo but this app is hopeless. It crashes. Doesn't load and shows irrelevant trips I fail to understand why a company like indigo has such a pathetic app,offers issue,0.6608377695083618
2025-03-02 13:23:22,1,0,,,,,"Worst experience on every booking to much zigzag, not user friendly, fare hike on every click, not providing 15% 6E exclusive offer discount, totaly fade up",booking problem,0.7353083491325378
2025-03-02 13:14:31,1,0,7.2.2,,,7.2.2,Extremely slow app.,app slowness,0.6678153872489929
2025-03-02 00:43:37,1,0,5.0.70,,,5.0.70,Very very bad due to this app is not suitable for redmi note 5,offers issue,0.6040435433387756
2025-03-01 20:37:52,5,0,,,,,Ahemdabad to pune flight ticket booking,booking problem,0.49195176362991333
2025-03-01 14:32:46,1,0,7.2.2,,,7.2.2,"Worst app, lot of errors and issue in the app .",offers issue,0.8771863579750061
2025-02-28 22:44:32,1,0,7.2.2,,,7.2.2,"Pathetic app, not running for international Web check in",app slowness,0.7005367875099182
2025-02-28 12:16:28,1,0,7.2.2,,,7.2.2,App doesnot show ur PNR details sometimes.,offers issue,0.7803934216499329
2025-02-28 12:14:12,1,12,7.2.2,,,7.2.2,"This is one app I have been giving reviews for multiple times that too all with 1star(wish I could give any less star). Now the app does not let me login. ""something went wrong, please try again"" is the pop up continuously dancing under the Continue button after giving my phone number to login. Probably that message is to the developers of this horrible app to take a look and fix it, if they know!!!",offers issue,0.7937480807304382
2025-02-27 23:32:45,1,0,7.2.2,,,7.2.2,"Very poor app, for bluechip membership the OTP is not working at all.",offers issue,0.5202916264533997
2025-02-27 22:32:22,5,0,,,,,Great App and Great Airlines !!,customer service,0.6476203203201294
2025-02-27 18:01:52,1,1,7.2.2,,,7.2.2,App can't use very poor. Now using Singapore mobile number sms can't receive worst app .,offers issue,0.7729204893112183
2025-02-27 00:51:52,1,2,7.2.2,,,7.2.2,"Very bad experience with the app. Even after booking tickets from the app, there is no details in the app. When I entered the details, the app is then showing the ticket. But now I m not able to save it to My Trips. The blue chips registration is also not working. Like ever.",booking problem,0.6079601049423218
2025-02-26 22:43:54,1,2,7.2.2,,,7.2.2,Very poor. Refreshes at every possible opportunity. An airline of this stature should do better. Disappointed!,offers issue,0.8119730949401855
